Institute,Link,Coursename,Skills,Rating,Review,Level,Type,Duration,Platform
PwC,https://www.coursera.org/learn/advanced-excel,advanced excel,"Business Analysis, Data Analysis, Data Analysis Software, Data Model, Data Visualization, Microsoft Excel, Spreadsheet Software, Data Management, Interactive Data Visualization, Visualization (Computer Graphics)",4.8,3000,Beginner , Course , 1 - 4 Weeks,coursera
PwC India,https://www.coursera.org/learn/gst-audit-assessment-and-litigation,gst audit assessment and litigation,Leadership and Management,4.5,6,Beginner , Course , 1 - 4 Weeks,coursera
PwC India,https://www.coursera.org/learn/gst-genesis-and-imposition,gst genesis and imposition,"Leadership and Management, Taxes, Problem Solving",4.5,55,Beginner , Course , 1 - 4 Weeks,coursera
Qualcomm Academy,https://www.coursera.org/learn/5g-training-qualcomm,5g training qualcomm,"Internet Of Things, Software-Defined Networking, Networking Hardware, Cloud Applications, Network Analysis",4.8,562,Beginner , Course , 1 - 3 Months,coursera
Queen Mary University of London,https://www.coursera.org/learn/the-econometrics-of-time-series-data,the econometrics of time series data,,2.5,10,Intermediate , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/topics-in-applied-econometrics,topics in applied econometrics,"General Statistics, Probability & Statistics",2.9,8,Intermediate , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/the-classical-linear-regression-model,the classical linear regression model,"Econometrics, Regression, Linear Algebra",3.6,18,Beginner , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/hypotheses-testing-in-econometric,hypotheses testing in econometric,"General Statistics, Probability & Statistics",3.7,6,Intermediate , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/research-methodologies,research methodologies,"Exploratory Data Analysis, Market Research, Critical Thinking, Data Management, Research and Design, User Experience, Business Communication, Customer Analysis, Data Structures, User Research, Experiment",4.7,181,Beginner , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/specializations/leadership-out-of-the-box,leadership out of the box,"Leadership and Management, Leadership Development, People Management, Critical Thinking, Decision Making, Organizational Development, Conflict Management, Emotional Intelligence, Influencing",4.7,102,Advanced , Specialization , 3 - 6 Months,coursera
Queen Mary University of London,https://www.coursera.org/learn/cloud-computing-law-data-protection-and-cybersecurity,cloud computing law data protection and cybersecurity,Cloud Computing,4.9,55,Beginner , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/cloud-computing-law-law-enforcement-competition-tax,cloud computing law law enforcement competition tax,"Cloud Computing, Taxes",4.9,34,Beginner , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/learn/cloud-computing-law-transactions,cloud computing law transactions,"Machine Learning Algorithms, Cloud Computing",4.9,75,Beginner , Course , 1 - 4 Weeks,coursera
Queen Mary University of London,https://www.coursera.org/specializations/cloud-computing-law,cloud computing law,"Machine Learning Algorithms, Cloud Computing, Taxes",4.9,132,Beginner , Specialization , 1 - 3 Months,coursera
Red Hat,https://www.coursera.org/learn/foundations-of-red-hat-cloud-native-development,foundations of red hat cloud native development,"Cloud Applications, Cloud Computing, Kubernetes, Cloud Platforms",4.6,118,Intermediate , Course , 1 - 4 Weeks,coursera
Red Hat,https://www.coursera.org/learn/advanced-application-management-with-red-hat-openshift,advanced application management with red hat openshift,"Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms",4.6,42,Intermediate , Course , 1 - 3 Months,coursera
Red Hat,https://www.coursera.org/specializations/cloud-native-development-openshift-kubernetes,cloud native development openshift kubernetes,"Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms, Software As A Service",4.6,160,Intermediate , Specialization , 3 - 6 Months,coursera
Red Hat,https://www.coursera.org/learn/fundamentals-of-ansible,fundamentals of ansible,,4.7,26,Beginner , Course , 1 - 3 Months,coursera
Red Hat,https://www.coursera.org/learn/managing-cloud-native-applications-with-kubernetes,managing cloud native applications with kubernetes,"Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms, Software As A Service",4.8,50,Intermediate , Course , 1 - 4 Weeks,coursera
Red Hat,https://www.coursera.org/learn/fundamentals-of-red-hat-enterprise-linux,fundamentals of red hat enterprise linux,,4.8,949,Beginner , Course , 1 - 3 Months,coursera
Red Hat,https://www.coursera.org/learn/fundamentals-of-red-hat-enterprise-linux-9,fundamentals of red hat enterprise linux 9,,5.0,28,Beginner , Course , 1 - 3 Months,coursera
Relay Graduate School of Education,https://www.coursera.org/learn/together-teacher,together teacher,,4.7,658,Mixed , Course , 1 - 3 Months,coursera
Relay Graduate School of Education,https://www.coursera.org/learn/teaching-character,teaching character,Human Learning,4.8,891,Mixed , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/oscillators-waves,oscillators waves,Problem Solving,0.0,0,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/light-materials,light materials,Problem Solving,0.0,0,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/geometrical-physical-optics,geometrical physical optics,Problem Solving,0.0,0,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/anatomy-physiology-exchange-energy,anatomy physiology exchange energy,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/anatomy-physiology-filtration-reproduction,anatomy physiology filtration reproduction,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/introduction-to-knowing-the-past,introduction to knowing the past,,0.0,0,Beginner , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/knowing-the-past-archaeology-as-reconstruction-of-the-past,knowing the past archaeology as reconstruction of the past,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/archaeology-as-science,archaeology as science,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/archaeology-as-activism,archaeology as activism,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/specializations/waves-optics,waves optics,Problem Solving,0.0,0,Intermediate , Specialization , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/specializations/introduction-to-archaeology,introduction to archaeology,,0.0,0,Beginner , Specialization , 3 - 6 Months,coursera
Rice University,https://www.coursera.org/learn/investment-strategies-portfolio-analysis,investment strategies portfolio analysis,"Finance, Financial Analysis, Investment Management, Leadership and Management, Risk Management",4.2,271,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/pre-mba-quant-skills-data-analysis,pre mba quant skills data analysis,,4.3,6,Beginner , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/concurrent-programming-in-java,concurrent programming in java,"Computer Programming, Algorithms, Java Programming, Theoretical Computer Science, Software Engineering, Computational Thinking, Data Structures",4.5,655,Intermediate , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/distributed-programming-in-java,distributed programming in java,"Computer Programming, Distributed Computing Architecture, Java Programming, Computational Thinking, Theoretical Computer Science",4.5,487,Intermediate , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/global-financial-markets-instruments,global financial markets instruments,"Finance, Investment Management",4.5,2100,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/physics-101-energy-momentum,physics 101 energy momentum,Problem Solving,4.5,26,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/specializations/investment-portolio-management,investment portolio management,"Finance, Investment Management, Financial Analysis, Leadership and Management, Risk Management, Behavioral Economics, Probability & Statistics, Market Analysis, Mathematics, Statistical Tests, Business Psychology, Correlation And Dependence, Mathematical Theory & Analysis",4.5,2500,Beginner , Specialization , 3 - 6 Months,coursera
Rice University,https://www.coursera.org/learn/algorithmic-thinking-1,algorithmic thinking 1,"Algorithms, Computational Thinking, Computer Programming, Graph Theory, Mathematics, Theoretical Computer Science",4.6,372,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/biases-portfolio-selection,biases portfolio selection,"Behavioral Economics, Business Psychology, Finance",4.6,272,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/excel-data-analysis-fr,excel data analysis fr,"Business Analysis, Calculus, Data Analysis, Decision Making, Leadership and Management, Problem Solving, Strategy, Strategy and Operations, Creativity, Data Analysis Software, Microsoft Excel",4.6,18,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/python-visualization,python visualization,"Computer Programming, Data Visualization, Python Programming, Data Analysis",4.6,538,Beginner , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/parallel-programming-in-java,parallel programming in java,"Computer Programming, Java Programming, Algorithms, Computational Thinking, Theoretical Computer Science, Computational Logic, Critical Thinking, Distributed Computing Architecture, Programming Principles",4.6,1200,Intermediate , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/portfolio-selection-risk-management,portfolio selection risk management,"Finance, Investment Management, Leadership and Management, Risk Management, Financial Analysis, Mathematics, Correlation And Dependence, Mathematical Theory & Analysis, Statistical Tests",4.6,592,Mixed , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/general-chemistry,general chemistry,"Mathematics, Problem Solving",4.6,992,Mixed , Course , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/physics-102-electric-charges-fields,physics 102 electric charges fields,Problem Solving,4.6,68,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/physics-101-forces-kinematics,physics 101 forces kinematics,,4.6,144,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/specializations/pre-mba-quantitative-skills,pre mba quantitative skills,"Accounting, Business Analysis, Data Analysis, Finance, Financial Analysis, Financial Management, Financial Accounting, Investment Management, Budget Management",4.6,37,Beginner , Specialization , 3 - 6 Months,coursera
Rice University,https://www.coursera.org/specializations/pcdp,pcdp,"Computer Programming, Java Programming, Algorithms, Theoretical Computer Science, Computational Thinking, Distributed Computing Architecture, Software Engineering, Computational Logic, Critical Thinking, Data Structures, Programming Principles",4.6,1600,Intermediate , Specialization , 3 - 6 Months,coursera
Rice University,https://www.coursera.org/specializations/introduction-to-mechanics,introduction to mechanics,"Mathematics, Problem Solving",4.6,197,Intermediate , Specialization , 1 - 3 Months,coursera
Rice University,https://www.coursera.org/learn/algorithmic-thinking-2,algorithmic thinking 2,"Algorithms, Theoretical Computer Science, Computer Programming",4.7,215,Intermediate , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/business-statistics-analysis-capstone,business statistics analysis capstone,"Basic Descriptive Statistics, Business Analysis, Data Analysis, Data Analysis Software, Data Management, General Statistics, Microsoft Excel, Probability & Statistics, Spreadsheet Software, Statistical Analysis, Regression",4.7,425,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/excel-data-analysis,excel data analysis,"Business Analysis, Data Analysis, Spreadsheet Software, Statistical Analysis, Data Visualization, Plot (Graphics), Statistical Visualization, Microsoft Excel",4.7,10000,Mixed , Course , 1 - 4 Weeks,coursera
Rice University,https://www.coursera.org/learn/spanish-in-healthcare-settings,spanish in healthcare settings,Communication,4.7,288,Intermediate , Course , 1 - 3 Months,coursera
